CodigoProduto,DescricaoProduto,TipoEmbalagem,Unidade,CodDepartamento,DescricaoDepartamento,CodSecao,DescricaoSecao,InformacoesTecnicasV1,CodMarca,Marca,CodUnidade,QtdeEmbalagem,PesoEmbalagemUnitaria
4646,MOLHO SHOYU ,20L,UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,20.0
4647,BARRA CEREAL AVELA C/CHOC.,24X22G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,24,0.022
4649,CHOC. BARRA M.AMARGO,"2,1KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,2.1
4656,CHOC. BUENO WHITE,15X39G,DP,3,BOMBONIERI,234,CREMES/SOBREMESA/LEITE COND,,221,KINDER,9,15,0.039
4657,MOSTARDA AMARELA,200G,UN,2,ALIMENTOS,208,MOSTARDA,,198,HEMMER,2,1,0.2
4658,MOSTARDA ESCURA,200G,UN,2,ALIMENTOS,208,MOSTARDA,,198,HEMMER,2,1,0.2
4660,FARINHA MANDIOCA FINA,10X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,10X1KG,364,RODERS,1,10,1.0
4661,CATCHUP ,320G,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,198,HEMMER,2,1,0.32
4669,AMIDO DE MILHO,200G,UN,2,ALIMENTOS,258,AMIDO/FECULA/POLVILHO,200G-CAIXINH,305,"NUTIVITA,NUTRIVITA",2,1,0.2
4679,MOLHO SHOYU ,20L,UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,20.0
4691,LEITE DE COCO RTC ,200ML,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,11% DE GORDURA,399,SOCOCO,2,1,0.2
4701,FARINHA FUBA MIMOSO GROSSO,20X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,20X1KG,393,SINHA,1,20,1.0
4702,FARINHA FUBA MIMOSO MEDIO,20X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,20X1KG,393,SINHA,1,20,1.0
4703,FARINHA FUBA MIMOSO FINO,20X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,20X1KG,393,SINHA,1,20,1.0
4709,POTE PET BIP90 RET.ARTICUL.500ML,C/200,CX,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,"COMP 13 LARG 9,8 ALT 5CM",40,"BIPACK,BP",3,200,1.0
4714,WHISKY (BOURBON),750ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,750ML,66,BULLEIT,2,1,0.75
4715,GOIABADA ,300G,UN,2,ALIMENTOS,202,CONSERVA DOCE/ENLATADOS,,336,PREDILECTA,2,1,0.3
4718,POLVILHO AZEDO (FINO),25KG,SC,2,ALIMENTOS,258,AMIDO/FECULA/POLVILHO,,13,AMIDOTEC,13,1,25.0
4731,LUVA VINIL C/PO G ,C/100),CX,6,EMBALAGENS/DESCARTAVEIS,646,LUVA,C/100),421,TALGE,3,100,1.0
4732,LUVA VINIL C/PO M ,C/100),CX,6,EMBALAGENS/DESCARTAVEIS,646,LUVA,C/100),421,TALGE,3,100,1.0
4735,LUVA VINIL C/PO P ,C/100),CX,6,EMBALAGENS/DESCARTAVEIS,646,LUVA,C/100),421,TALGE,3,100,1.0
4744,CHOC. BARRA BRANCO,"2,1KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,265,MELKEN,2,1,2.1
4756,BAND.ALUM.RET. 1000ML D2,C/100-C/TAMP,CX,6,EMBALAGENS/DESCARTAVEIS,612,MARMITEX/BANDEJA,TAMPA CARTAO ALUMINIZADA,466,WYDA,3,100,1.0
4757,AP BARBEAR DESC 3 ACQUA AZUL,12X2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,12X2,37,BIC,5,24,1.0
4758,AP BARBEAR DESC SOLEIL12X1 3 LAMINAS,C/12,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,C/12 ROSA,37,BIC,5,12,1.0
4769,COCO RALADO UMIDO/ADOC.,1KG,UN,2,ALIMENTOS,264,COCO RALADO,UMIDO E ADOCADO,251,"MAIS COCO,.M.COCO",2,1,1.0
4771,AMAC.ROUPA AZUL,5L,UN,5,LIMPEZA,504,AMACIANTE ROUPA,5L,469,YPE,2,1,5.0
4777,ADOCANTE STEVIA,65ML,UN,2,ALIMENTOS,256,ADOCANTE,,250,MAGRO,2,1,0.065
4778,ACUCAR SACHE LIGHT,"1000X0,4G",CX,2,ALIMENTOS,254,ACUCAR,,250,MAGRO,3,1000,0.0004
4779,ADOCANTE SUCRALOSE,65ML,UN,2,ALIMENTOS,256,ADOCANTE,80ML,250,MAGRO,2,1,0.065
4783,VINHO NAC CHARDONNAY BRANCO MEIO SECO,750ML,UN,1,BEBIDAS,48,VINHO NACIONAL FINO,750ML,254,"MARCUS JAMES,M JAMES",2,1,0.75
4785,VINHO NAC CABERNET SAUVIGNON TINTO MEIO SECO,375ML,UN,1,BEBIDAS,48,VINHO NACIONAL FINO,375ML,254,"MARCUS JAMES,M JAMES",2,1,0.375
4786,VINHO NAC RIESLING BRANCO SUAVE,375ML,UN,1,BEBIDAS,48,VINHO NACIONAL FINO,375ML,254,"MARCUS JAMES,M JAMES",2,1,0.375
4787,BOLO D.BENTA CHOCOLATE,450G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,450G,141,DONA BENTA,2,1,0.45
4791,BOLO D.BENTA CHOCOLATE COM AVELA,450G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,450G,141,DONA BENTA,2,1,0.45
4792,VINHO IMP CHI D MERLOT TINTO ,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,750ML,86,"CASILLETO DEL DIABLO,CASILLERO",2,1,0.75
4800,ICE 269ML,6X269ML,PK,1,BEBIDAS,2,ICE,6X269ML,396,SMIRNOFF,10,6,0.269
4803,MOLHO INGLES ,900ML,UN,2,ALIMENTOS,206,MOLHO,,122,DAJUDA,2,1,0.9
4804,BOLO BAUNILHA - ,400G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,400G - CAIXINHA,401,SOL,2,1,0.4
4806,WHISKY,1L,UN,1,BEBIDAS,6,WHISKY NACIONAL,1L,530,CHANCELER,2,1,1.0
4807,COB.FRAC.BARRA BRANCO,5KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,354,RASPAR E COBRIR,2,1,5.0
4808,COB.FRAC.BARRA AO LEITE,5KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,354,RASPAR E COBRIR,2,1,5.0
4809,COB.FRAC.BARRA M.AMARGO,5KG,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,354,RASPAR E COBRIR,2,1,5.0
4810,BOLO CHOCOLATE - ,400G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,400G - CAIXINHA,401,SOL,2,1,0.4
4811,BOLO LARANJA - ,400G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,400G - CAIXINHA,401,SOL,2,1,0.4
4812,PALITO DENTAL MAD.,C/2000,CX,6,EMBALAGENS/DESCARTAVEIS,642,PALITO/ESPETINHO,EMBALADO PAPEL,176,GINA,3,2000,1.0
4813,BOLO COCO - ,400G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,400G - CAIXINHA,401,SOL,2,1,0.4
4814,FARINHA TRIGO D.BENTA TIP1 PAPEL,10X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,10X1KG,141,DONA BENTA,1,10,1.0
4815,FARINHA TRIGO D.BENTA TIP1 PAPEL,5X5KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,5X5KG,141,DONA BENTA,1,5,5.0
4816,FEIJAO VERMELHO TIPO-1,10X1KG,FD,2,ALIMENTOS,240,CEREAL,10X1KG,452,URBANO,1,10,1.0
4836,MOLHO ALHO ,"1,01L",UN,2,ALIMENTOS,206,MOLHO,,89,CEPERA,2,1,1.01
4839,MOLHO PIMENTA,"1,01L",UN,2,ALIMENTOS,206,MOLHO,,89,CEPERA,2,1,1.01
4841,AGUA DE COCO ,1L,UN,1,BEBIDAS,97,AGUA DE COCO,,251,"MAIS COCO,.M.COCO",2,1,1.0
4842,MOLHO PIMENTA CHIPOTLE,60ML,UN,2,ALIMENTOS,206,MOLHO,,420,TABASCO,2,1,0.06
4845,ESPUM BRUT ROSE,750ML,UN,1,BEBIDAS,40,ESPUMANTE,750ML,430,TERRANOVA,2,1,0.75
4849,FARINHA TRIGO PASTEL ,5X5KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,5X5KG,141,D.BENTA,1,5,5.0
4850,FARINHA TRIGO PIZZA ,5X5KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,5X5KG,141,D.BENTA,1,5,5.0
4853,ACUCAR REFINADO,10X1KG,FD,2,ALIMENTOS,254,ACUCAR,10X1KG,8,ALTO ALEGRE,1,10,1.0
4855,ACUCAR REFINADO,6X5KG,FD,2,ALIMENTOS,254,ACUCAR,6X5KG,8,ALTO ALEGRE,1,6,5.0
4860,WHISKY 'S 12 YEARS,1L,UN,1,BEBIDAS,4,WHISKY IMPORTADO,1L,63,BUCHANAN,2,1,1.0
4872,COB.FRAC.BARRA HARALD INTENSO,"2,1KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,"INOVARE É UMA LINHA DIFERENCIADA QUE SUBSTITUI PARTE DA MANTEIGA DE CACAU PRESENTE NA COMPOSIÇÃO HABITUAL DAS COBERTURAS, POR OUTRAS GORDURAS VEGETAIS EQUIVALENTES. ISSO FAZ COM QUE ELA TENHA SABOR MAIS PRÓXIMO AO DO CHOCOLATE NOBRE E NECESSITE DE TÊMPERA, MAS O PROCESSO É MAIS FÁCIL E TEM MAIOR MARGEM DE SEGURANÇA.",201,INOVARE,2,1,2.1
4874,MAIONESE ,"1,01KG",UN,2,ALIMENTOS,210,MAIONESE,,122,DAJUDA,2,1,1.01
4889,GARFO PL.CHURRAS.EXT.FORTE BRANCA 226,C/20,PT,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,C/20-BRANCO,408,"STRAWPLAST,STRAW.",7,20,1.0
4890,FACA PL.CHURRAS.EXT.FORTE BRANCA 228,C/20,PT,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,C/20,408,"STRAWPLAST,STRAW.",7,20,1.0
4891,TRIGO P/ KIBE,500G,UN,2,ALIMENTOS,240,CEREAL,500G,365,ROMARIZ,2,1,0.5
4892,TRIGO P/ KIBE,5KG,UN,2,ALIMENTOS,240,CEREAL,5KG,365,ROMARIZ,2,1,5.0
4894,FARINHA ROSCA,5KG,UN,2,ALIMENTOS,268,FARINHA/FARINACEOS,5KG,365,ROMARIZ,2,1,5.0
4897,FARINHA PANKO,1KG,UN,2,ALIMENTOS,268,FARINHA/FARINACEOS,,365,ROMARIZ,2,1,1.0
4898,COND. OREGANO PERUANO,"1,01KG",UN,2,ALIMENTOS,214,TEMPERO/CONDIMENTO,"1,01KG",24,ATACAMA,2,1,1.01
4918,ALVEJANTE LAVANDA,12X1L,CX,5,LIMPEZA,502,AGUA SANITARIA/ALVEJANTE,12X1L,347,"QBOA,Q.BOA",3,12,1.0
4925,PALITO HASHI BAMBU REDONDO,C/100,PT,6,EMBALAGENS/DESCARTAVEIS,642,PALITO/ESPETINHO,BAMBU,39,BILLA,7,100,1.0
4931,VINHO IMP CHI CABERNET SAUVIGNON,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,750ML,378,"SANTA HELENA,S HELENA",2,1,0.75
4932,VINHO IMP CHI CABERNET SAUVIGNON,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,750ML,378,"SANTA HELENA,S HELENA",2,1,0.75
4935,MOLHO INGLES ,150ML,UN,2,ALIMENTOS,206,MOLHO,,122,DAJUDA,2,1,0.15
4942,VINHO TINTO SUAVE,750ML,UN,1,BEBIDAS,54,VINHO MESA,750ML,112,"COUNTY WINE,COUNTRY WINE",2,1,0.75
4943,VINHO TINTO SECO,750ML,UN,1,BEBIDAS,54,VINHO MESA,750ML,112,"COUNTY WINE,COUNTRY WINE",2,1,0.75
4944,VINHO BRANCO SUAVE,750ML,UN,1,BEBIDAS,54,VINHO MESA,750ML,112,"COUNTY WINE,COUNTRY WINE",2,1,0.75
4945,VINHO BRANCO SECO,750ML,UN,1,BEBIDAS,54,VINHO MESA,750ML,112,"COUNTY WINE,COUNTRY WINE",2,1,0.75
4947,TACA TIPO 3,12X210ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
4948,MOLHO SHOYU ,5L,UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,5.0
4949,TACA VINHO WINDSOR 250ML 7128,12X250ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
4950,TACA VINHO WINDSOR 190ML 7428,12X190ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
4951,TACA TIPO 2,12X300ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
4952,MOLHO SHOYU ,5L,UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,5.0
4953,MOLHO SHOYU SUAVE ,"3,1L",UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,3.1
4955,MOLHO PIMENTA ,90G,UN,2,ALIMENTOS,206,MOLHO,,122,DAJUDA,2,1,0.09
4956,MOLHO PIMENTA ,190G,UN,2,ALIMENTOS,206,MOLHO,,122,DAJUDA,2,1,0.19
4964,TACA TIPO 2,12X330ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
4966,BISC. CHOCOLATE,130G,UN,2,ALIMENTOS,230,BISCOITO,130G,318,PASSATEMPO,2,1,0.13
4971,BROWNIE/PETIT GATEAU,800G,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,800G,81,CARTE DOR,2,1,0.8
4976,WHISKY SINGLE MALTE 10 YEARS,750ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,750ML,422,TALISKER,2,1,0.75
4982,MOSTARDA SACHE AMARELA,190X7G,CX,2,ALIMENTOS,208,MOSTARDA,,198,HEMMER,3,190,0.007
4985,WHISKY 12 YEARS,1L,UN,1,BEBIDAS,4,WHISKY IMPORTADO,1L   ,311,OLD PARR,2,1,1.0
4988,VINHO MERLOT TINTO MEIO SECOO,3L,UN,1,BEBIDAS,55,VINHO BAG/GARRAFAO,3L,254,"MARCUS JAMES,M JAMES",2,1,3.0
4989,AGUA DE COCO 200ML INTEGRAL ,24X200ML,CX,1,BEBIDAS,97,AGUA DE COCO,,399,SOCOCO,3,24,0.2
4991,BAND.ALUM.RET. 1170ML 3 DIV.D4,C/100-C/TAMP,CX,6,EMBALAGENS/DESCARTAVEIS,612,MARMITEX/BANDEJA,TAMPA CARTAO ALUMINIZADA,466,WYDA,3,100,1.0
4993,LICOR,700ML,UN,1,BEBIDAS,21,LICOR IMPORTADO,700ML,207,JAGERMEISTER,2,1,0.7
4997,RUM LIMON,980ML,UN,1,BEBIDAS,12,RUM,980ML,30,BACARDI,2,1,0.98
4998,ALCOOL 70º HOSPITALAR,12X1L,CX,5,LIMPEZA,530,ALCOOL,12X1L,202,ITAJA,3,12,1.0
5000,WHISKY RED LABEL,750ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,750ML,210,"JOHNNIE WALKER,J.WALKER",2,1,0.75
5001,"ALCOOL 92,8º",12X1L,CX,5,LIMPEZA,530,ALCOOL,12X1L,202,ITAJA,3,12,1.0
5002,ALCOOL 70º GEL P/MAOS,500G,UN,5,LIMPEZA,530,ALCOOL,C/ALOE VERA ANTISSEPTICO - 500G,6,ALLGEL,2,1,0.5
5003,ALCOOL 46º,12X1L,CX,5,LIMPEZA,530,ALCOOL,12X1L,202,ITAJA,3,12,1.0
5004,ALCOOL 80º GEL ACENDEDOR 500G,12X500G,CX,5,LIMPEZA,530,ALCOOL,,202,ITAJA,3,12,0.5
5005,WHISKY .,700ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,700ML,36,BELLS,2,1,0.7
5022,CALDO CARNE,"1,01KG",UN,2,ALIMENTOS,218,CALDO/AMACIANTE,,249,MAGGI,2,1,1.01
5023,CALDO GALINHA,"1,01KG",UN,2,ALIMENTOS,218,CALDO/AMACIANTE,,249,MAGGI,2,1,1.01
5026,OLEO MILHO,900ML,UN,2,ALIMENTOS,220,GORDURA/OLEO ESPECIAIS,900ML,393,SINHA,2,1,0.9
5035,ESPUM PASSION ROSE C/ CARTUCHO,750ML,UN,1,BEBIDAS,40,ESPUMANTE,750ML,90,CHANDON,2,1,0.75
5037,ESPONJA FIBRACO 87X125MM,C/5,PT,5,LIMPEZA,520,ESPONJA,,477,"3M,SCOTCH-BRITE",7,5,1.0
5039,ESPONJA D.FACE 75X110MM,C/10,FD,5,LIMPEZA,520,ESPONJA,,477,"3M,SCOTCH-BRITE",1,10,1.0
5040,ESPONJA D.FACE 103X180MM,C/10,FD,5,LIMPEZA,520,ESPONJA,,477,"3M,SCOTCH-BRITE",1,10,1.0
5048,FLOCOS EXTRA CROCANTE 10MM,750G,UN,2,ALIMENTOS,236,CHOCOLATE/COBERTURA,750G - GRANULACAO DO FLOCOS 10MM,316,"OVOMALTINE,.OVOMALTINE",2,1,0.75
5050,VODKA ,"1,75L",UN,1,BEBIDAS,10,VODKA NACIONAL,"1,75L",396,SMIRNOFF,2,1,1.75
5065,PANO MULTIUSO ROLO 240M X 28CM AZUL,C/600 PANOS,UN,5,LIMPEZA,532,PANO CHAO/PRATO,C/600 PANOS,279,"MR PLUS,MRPLUS",2,600,1.0
5084,PAPEL MANTEIGA 50X70,C/100,PT,6,EMBALAGENS/DESCARTAVEIS,624,PAPEL ALUMINIO/MANTEIGA,,366,"ROSA,ROS",7,100,1.0
5102,SACO PAPEL KRAFT 2KG ALTURA 18CM LARG.25CM,C/500,FD,6,EMBALAGENS/DESCARTAVEIS,628,SACO PAPEL,ALTURA 18CM LARG.25CM,380,SAO PEDRO,1,500,1.0
5107,DESINF. LIMAO,2L,UN,5,LIMPEZA,526,DESINFETANTE,2L,177,"GIRANDO SOL,GIR.SOL",2,1,2.0
5108,REFORCADOR,4KG,UN,2,ALIMENTOS,276,PREPARO PANIFICACAO,4KG,416,SUPREMA,2,1,4.0
5109,ACHOC. SACHE,2KG PACOTE,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,289,NESCAU,2,1,2.0
5111,WHISKY .,1L,UN,1,BEBIDAS,4,WHISKY IMPORTADO,1L,43,"BLACK  WHITE,BLACK&WHITE",2,1,1.0
5112,AMENDOIM CRU ,400G,UN,2,ALIMENTOS,240,CEREAL,,209,JARAGUA,2,1,0.4
5113,SODA CAUSTICA,1KG,UN,5,LIMPEZA,518,SODA CAUSTICA,1KG,400,SODABEL99,2,1,1.0
5114,POLENTA,12X500G,FD,2,ALIMENTOS,240,CEREAL,12X500G,393,SINHA,1,12,0.5
5122,COPO TIPO 1,12X355ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,PARA CHOPP DE 300ML,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
5131,BISC. LEITE,150G,UN,2,ALIMENTOS,230,BISCOITO,150G,318,PASSATEMPO,2,1,0.15
5138,GUARDAN.20X20CM,48X100UN,CX,6,EMBALAGENS/DESCARTAVEIS,640,GUARDANAPO,,156,"ESSENCE,ESSENSE",3,4800,1.0
5139,COB.LIQUIDA AO LEITE ,4KG BALDE,UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,441,TOP,2,1,4.0
5141,GUARDAN.29X29CM,24X100UN,CX,6,EMBALAGENS/DESCARTAVEIS,640,GUARDANAPO,,156,"ESSENCE,ESSENSE",3,2400,1.0
5143,PAPEL HIG.ROLAO CLASSIC PAPEL VIRGEM,8X300M,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,LARG ROLO 10CM - 100% PAPEL VIRGEM,366,"ROSA,ROS",1,8,1.0
5145,TOALHA PAPEL INT.BCA MAX 20X21,C/1000,PT,6,EMBALAGENS/DESCARTAVEIS,650,TOALHA PAPEL,100% PAPEL VIRGEM,366,"ROSA,ROS",7,1000,1.0
5149,"AZEITE EXT V ESP.0,5%",2L PET,UN,2,ALIMENTOS,216,AZEITE,,631,BORGES,2,1,2.0
5150,"AZEITE EXT V ESP.0,5%",250ML VD,UN,2,ALIMENTOS,216,AZEITE,,631,BORGES,2,1,0.25
5153,"AZEITE EXT V ESP.0,5%",500ML VD,UN,2,ALIMENTOS,216,AZEITE,,631,BORGES,2,1,0.5
5156,RUM BIG APPLE,980ML,UN,1,BEBIDAS,12,RUM,980ML,30,BACARDI,2,1,0.98
5157,MAIONESE ,"2,8KG",UN,2,ALIMENTOS,210,MAIONESE,"2,8KG",22,ARISCO,2,1,2.8
5158,LEITE UHT ZERO LACTOSE SEMI DESNATADO,1L,UN,2,ALIMENTOS,232,MATINAL,COM TAMPA ROSCA,328,PIRACANJUBA,2,1,1.0
5162,MAIONESE TRAD.,390G,UN,2,ALIMENTOS,210,MAIONESE,,196,HEINZ,2,1,0.39
5165,ARROZ BRANCO,10X1KG,FD,2,ALIMENTOS,260,ARROZ,10X1KG,67,BURITI,1,10,1.0
5168,CHOCO,1L,UN,1,BEBIDAS,96,ACHOCOLATADO PRONTO,1L,329,PIRAKIDS,2,1,1.0
5183,WHISKY,1L,UN,1,BEBIDAS,4,WHISKY IMPORTADO,GARRAFA NOVA,461,WHITE HORSE,2,1,1.0
5184,BOLO D.BENTA AIPIM,450G,UN,2,ALIMENTOS,228,MISTURA/MISTURA BOLO,450G,141,DONA BENTA,2,1,0.45
5189,OLEO SOJA,20X900ML,CX,2,ALIMENTOS,220,GORDURA/OLEO ESPECIAIS,,100,COAMO,3,20,0.9
5192,COPO CAFE,12X240ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,12,1.0
5193,TACA VINHO BARONE 600ML 7956,6X600ML,CX,7,UTILIDADES,702,COPO/PRATO VIDRO,,282,"NADIR FIGUEIREDO,N.F.",3,6,1.0
5206,VINHO NAC TANNAT TINTO SECO,750ML,UN,1,BEBIDAS,48,VINHO NACIONAL FINO,750ML,254,"MARCUS JAMES,M JAMES",2,1,0.75
5207,GARFO/FACA PL.SACHE FORTE BCO,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,PACOTE C/50 KITS,408,"STRAWPLAST,STRAW.",7,50,1.0
5208,GARFO/FACA PL.SACHE FORTE BCO,C/250,CX,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,GRANEL C/250 KITS,408,"STRAWPLAST,STRAW.",3,250,1.0
5215,PURE DE BATATA EM FLOCOS,1KG,UN,2,ALIMENTOS,248,PURE BATATA,"DILUIÇAO: AGUA/LEITE - RENDE 7,8KG DE PURE",307,NUTRIMENTAL,2,1,1.0
5216,VINHO IMP ARG CABERNET SAUVIGNON MEIO SECO ,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,MEIO SECO ,442,TORO,2,1,0.75
5217,VINHO IMP ARG MALBEC MEIO SECO,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,MEIO SECO,442,TORO,2,1,0.75
5219,BISC. SALGADO AGUA E SAL,80G,UN,2,ALIMENTOS,230,BISCOITO,80G,401,SOL,2,1,0.08
5225,BISC. SALGADO QUEIJO,6X25G,UN,2,ALIMENTOS,230,BISCOITO,6X25G,401,SOL,2,6,0.025
5226,MARMITA ALUM. 850ML W8,C/100,CX,6,EMBALAGENS/DESCARTAVEIS,612,MARMITEX/BANDEJA,,466,WYDA,3,100,1.0
5229,MARMITA ALUM.1200ML W9,C/100,CX,6,EMBALAGENS/DESCARTAVEIS,612,MARMITEX/BANDEJA,,466,WYDA,3,100,1.0
5232,LEITE UHT INTEGRAL ,12X1L,CX,2,ALIMENTOS,232,MATINAL,,328,PIRACANJUBA,3,12,1.0
5233,PRATO PL.15CM BRANCA PR015,C/10,PT,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,PS,110,COPOBRAS,7,10,1.0
5234,LEITE UHT DESNATADO ,12X1L,CX,2,ALIMENTOS,232,MATINAL,,328,PIRACANJUBA,3,12,1.0
5242,EXTRATO TOMATE SACHE,2KG,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,150,ELEFANTE,2,1,2.0
5243,EXTRATO TOMATE SACHE,"1,02KG",UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,150,ELEFANTE,2,1,1.02
5244,MOLHO TOMATE SACHE,2KG,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,332,POMAROLA,2,1,2.0
5260,MOLHO PIMENTA HABANERO,60ML,UN,2,ALIMENTOS,206,MOLHO,,420,TABASCO,2,1,0.06
5263,"VINHO TINTO SECO 4,6L",4.6L,UN,1,BEBIDAS,55,VINHO BAG/GARRAFAO,4.6L,77,CANCAO,2,1,4.6
5264,"VINHO BRANCO SECO 4,6L",4.6L,UN,1,BEBIDAS,55,VINHO BAG/GARRAFAO,4.6L,77,CANCAO,2,1,4.6
5265,"VINHO TINTO SUAVE 4,6L",4.6L,UN,1,BEBIDAS,55,VINHO BAG/GARRAFAO,4.6L,77,CANCAO,2,1,4.6
5272,PALMITO INTEIRO PUPUNHA ,1.8KG,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,1.8KG,3,AJOS,2,1,1.8
5273,PALMITO PICADO PUPUNHA ,1.8KG,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,1.8KG,3,AJOS,2,1,1.8
5274,PALMITO RODELAS PUPUNHA ,1.8KG,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,1.8KG,3,AJOS,2,1,1.8
5276,PALMITO PICADO JUCARA ,1.8KG,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,1.8KG,3,AJOS,2,1,1.8
5281,ESPUM CORDON NEGRO BRUT ESP.,750ML  ESP,UN,1,BEBIDAS,40,ESPUMANTE,750ML ,171,FREIXENET,2,1,0.75
5285,ESPUM CARTA NEVADA DEMI-SEC,750ML  ESP.,UN,1,BEBIDAS,40,ESPUMANTE,750ML  ESP.,171,FREIXENET,2,1,0.75
5287,MOLHO SHOYU SACHE SUAVE,250X8ML,CX,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,3,250,0.008
5288,MOLHO TARE ,5L,UN,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,2,1,5.0
5289,MOLHO TARE SACHE,252X8G,CX,2,ALIMENTOS,206,MOLHO,,271,MITSUWA,3,252,0.008
5290,MOLHO PIMENTA PICANTE ,150ML,UN,2,ALIMENTOS,206,MOLHO,,122,DAJUDA,2,1,0.15
5291,COCO RALADO FLOCOS UMIDO/ADOC.SWEET,1KG,UN,2,ALIMENTOS,264,COCO RALADO,FLOCOS UMIDO E ADOCADO,418,"SWEETFLOCO,SWEET FLOCO",2,1,1.0
5293,AGUA DE COCO 200ML ,24X200ML,CX,1,BEBIDAS,97,AGUA DE COCO,,251,"MAIS COCO,.M.COCO",3,24,0.2
5306,MAIONESE ,500G,UN,2,ALIMENTOS,210,MAIONESE,,197,"HELLMANNS,HELLMANS",2,1,0.5
